Kind,Name,AvgCyclomatic,MaxCyclomatic,AvgCountLineCode,CountLineCode,RatioCommentToCode,CountLineComment,CountDeclClass,CountDeclMethod,CountLineCodeExe,MaxNesting
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setTableId,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.Builder.setValidateConfig,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getBacklogReplicationAdjustment,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getBigtableConfig,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getChangeStreamName,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getCreateOrUpdateMetadataTable,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getEndTime,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getExistingPipelineOptions,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getMetadataTableBigtableConfig,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getMetadataTableId,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getStartTime,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getTableId,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.getValidateConfig,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.ReadChangeStream.toBuilder,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.build,,,,1,0,0,,,0,0
Abstract Method,org.apache.beam.sdk.io.gcp.bigtable.BigtableIO.Write.Builder.setBadRecordErrorHandler,,,,1,0,0,,,0,0
