Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGloballyAsSingletonViewOverrideFactory.ViewT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGloballyAsSingletonViewOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,18,10,8,0,7,2,3,2,2,1,,,0,,,0.00,1
Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues",4,0,4,0,1,,,,,1,4,4,0,,0,0,,,,3,2,3,3,1,0,0,2,,22,4,18,9,5,0,,6,10,6,4,,1,2,0,33,33,0.00,3
Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.CombineGroupedValues",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.K",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.OutputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,5,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.CombineGroupedValues.getOriginalCombine",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Protected Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.DataflowRunner",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,2,7,0,10,7,8,1,7,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate",21,0,19,2,1,,,,,1,8,8,0,,0,1,,,,1,0,1,1,0,0,0,1,,31,2,23,5,16,6,,3,6,4,2,,1,2,0,0,0,0.26,2
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,19,2,15,2,5,2,4,2,2,1,,,0,,,0.11,2
Anonymous Class,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate.expand.(Anon_4)",4,0,4,0,1,,,,,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,0,4,0,,1,2,1,1,,1,2,0,0,0,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate.expand.(Anon_4).processElement",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,3,1,2,1,1,1,,,0,,,0.00,1
Lambda Method,"org.apache.beam.runners.dataflow.DataflowRunner.Deduplicate.expand.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,0,2,0,3,0,0,0,0,1,,,0,,,0.00,1
Static Abstract Class,"org.apache.beam.runners.dataflow.DataflowRunner.EnvironmentInfo",5,0,5,0,1,,,,,1,4,4,1,,1,0,,,,3,0,4,4,4,0,0,0,,14,3,11,7,2,0,,4,6,5,1,,1,1,0,0,0,0.00,1
Abstract Method,"org.apache.beam.runners.dataflow.DataflowRunner.EnvironmentInfo.capabilities",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Abstract Method,"org.apache.beam.runners.dataflow.DataflowRunner.EnvironmentInfo.containerUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Static Method,"org.apache.beam.runners.dataflow.DataflowRunner.EnvironmentInfo.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,2,0,2,1,2,1,1,1,,,0,,,0.00,1
Abstract Method,"org.apache.beam.runners.dataflow.DataflowRunner.EnvironmentInfo.environmentId",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,0,0,,,0,,,0.00,0
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.IdentityMessageFn",4,0,4,0,1,,,,,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,7,1,6,3,1,0,,1,3,2,1,,1,2,0,0,0,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.IdentityMessageFn.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.ImpulseTranslator",23,0,23,0,3,,,,,2,9,9,0,,0,0,,,,1,0,1,1,0,0,0,1,,26,1,25,8,16,0,,12,16,6,13,,3,1,2,0,0,0.00,3
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ImpulseTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,0,23,7,16,0,11,12,15,5,13,3,,,2,,,0.00,3
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.MultiOutputExpandableTransformTranslator",10,0,10,0,2,,,,,2,7,7,0,,0,0,,,,1,0,1,1,0,0,0,1,,13,0,13,8,5,0,,4,8,6,5,,2,1,1,0,0,0.00,2
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.MultiOutputExpandableTransformTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,6,5,0,7,4,7,5,5,2,,,1,,,0.00,2
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory",10,0,10,0,1,,,,,2,8,8,0,,0,0,,,,2,0,2,2,0,0,0,2,,27,2,25,16,6,0,,2,5,3,2,,1,1,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory.K",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory.OutputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,8,5,0,7,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.PrimitiveCombineGroupedValuesOverrideFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory",9,0,9,0,1,,,,,1,8,8,0,,0,0,,,,2,2,2,2,0,1,0,1,,27,3,24,14,8,0,,6,9,6,4,,1,1,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory.OutputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Private Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory.ReflectiveOneToOneOverrideFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,3,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory.TransformT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveOneToOneOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,11,5,6,0,8,2,3,2,2,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory",21,1,18,2,1,,,,,2,14,14,1,,0,0,,,,4,2,4,4,1,1,0,2,,102,10,80,30,41,12,,16,27,13,16,,1,1,0,50,50,0.15,4
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.InputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Private Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.ReflectiveViewOverrideFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,3,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.ViewT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.findCreatePCollectionView",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,4,45,7,32,1,6,9,16,6,11,1,,,0,,,0.02,1
Anonymous Class,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.findCreatePCollectionView.(Anon_1)",9,0,9,0,2,,,,,1,5,5,0,,0,0,,,,3,1,3,10,0,0,0,3,,32,3,28,0,22,1,,5,11,4,7,,2,2,1,0,0,0.04,6
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.findCreatePCollectionView.(Anon_1).enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,4,1,3,2,,,1,,,0.00,2
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.findCreatePCollectionView.(Anon_1).leaveCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,0,4,0,2,1,3,1,2,2,,,1,,,0.00,2
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.findCreatePCollectionView.(Anon_1).visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,0,11,0,4,1,3,1,2,2,,,1,,,0.00,2
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,1,16,10,6,0,7,2,3,2,2,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.ReflectiveViewOverrideFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,5,3,1,6,2,1,2,1,1,1,,,0,,,1.20,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.SingleOutputExpandableTransformTranslator",7,0,7,0,1,,,,,2,6,6,0,,0,0,,,,1,0,1,1,0,0,0,1,,10,0,10,7,3,0,,3,5,4,3,,1,1,0,0,0,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.SingleOutputExpandableTransformTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,5,3,0,3,3,4,3,3,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedRead",5,1,5,0,1,,,,,1,7,7,0,,0,0,,,,2,1,2,2,0,0,0,2,,20,4,12,5,4,4,,4,7,4,3,,1,2,0,0,0,0.33,2
Public Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedRead.StreamingBoundedRead",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedRead.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Final Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedRead.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,6,2,3,0,4,2,3,1,2,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedReadOverrideFactory",6,0,6,0,1,,,,,2,7,7,0,,0,0,,,,2,0,2,2,0,0,0,2,,16,2,14,8,3,0,,2,5,3,2,,1,1,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedReadOverrideFactory.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedReadOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,3,2,0,6,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingBoundedReadOverrideFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn",4,0,4,0,1,,,,,1,8,8,0,,1,0,,,,4,2,5,5,0,1,0,4,,34,6,24,10,8,4,,8,14,8,6,,1,2,0,60,40,0.17,5
Private Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.StreamingPCollectionViewWriterFn",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,2,3,1,2,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Static Generic Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.create.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.getDataCoder",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.getView",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPCollectionViewWriterFn.processElement",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,3,0,3,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIORead",5,0,5,0,1,,,,,1,11,11,0,,0,0,,,,4,1,4,4,0,0,1,3,,37,6,27,12,10,4,,7,12,7,6,,2,2,0,25,25,0.15,5
Public Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIORead.StreamingPubsubIORead",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIORead.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,4,5,0,5,2,3,2,2,2,,,0,,,0.00,2
Protected Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIORead.getKindString",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIORead.getOverriddenTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOReadOverrideFactory",6,0,6,0,1,,,,,2,7,7,0,,0,0,,,,2,0,2,2,0,0,0,2,,17,2,15,9,3,0,,2,5,3,2,,1,1,0,0,0,0.00,2
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOReadOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,3,2,0,6,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOReadOverrideFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOReadTranslator",10,0,10,0,1,,,,,2,6,6,0,,0,0,,,,1,0,1,1,0,0,0,1,,15,1,13,6,6,1,,4,6,3,4,,1,1,0,0,0,0.08,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOReadTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,4,6,0,8,4,5,2,4,1,,,0,,,0.00,1
Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWrite",4,0,4,0,1,,,,,1,8,8,0,,0,0,,,,4,1,4,4,1,0,1,2,,33,6,22,9,7,5,,6,11,6,5,,1,2,0,50,50,0.23,4
Public Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWrite.StreamingPubsubIOWrite",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,2,1,1,1,,,0,,,0.33,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWrite.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Protected Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWrite.getKindString",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWrite.getOverriddenTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWriteOverrideFactory",5,0,5,0,1,,,,,2,9,9,0,,0,0,,,,3,1,3,3,0,1,0,2,,23,4,19,10,5,0,,4,8,5,3,,1,1,0,33,33,0.00,3
Private Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWriteOverrideFactory.StreamingPubsubIOWriteOverrideFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWriteOverrideFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,3,0,5,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubIOWriteOverrideFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubSinkTranslators",34,1,32,1,5,,,,,1,8,8,0,,1,0,,,,0,0,1,1,0,1,0,0,,52,3,47,11,29,2,,12,20,5,16,,5,1,2,0,0,0.04,5
Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubSinkTranslators.StreamingPubsubIOWriteTranslator",10,0,10,0,1,,,,,2,5,5,0,,0,0,,,,1,0,1,1,0,0,0,1,,15,1,13,6,6,1,,3,5,3,3,,1,1,0,0,0,0.08,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubSinkTranslators.StreamingPubsubIOWriteTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,4,6,0,7,3,4,2,3,1,,,0,,,0.00,1
Private Static Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingPubsubSinkTranslators.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,1,32,4,23,1,13,9,14,1,13,5,,,2,,,0.03,5
Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory",18,1,15,2,3,,,,,2,16,16,0,,0,1,,,,3,1,3,3,1,0,0,2,,69,7,54,26,24,8,,16,25,10,18,,6,1,2,33,33,0.15,8
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.DestinationT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.OutputT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.StreamingShardedWriteFactory",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.UserT",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,46,3,37,14,21,6,14,12,18,5,16,6,,,2,,,0.16,6
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingShardedWriteFactory.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead",6,0,6,0,1,,,,,1,12,12,0,,0,0,,,,3,1,3,3,0,0,0,3,,78,14,53,21,19,11,,13,25,13,12,,2,2,1,0,0,0.21,4
Private Static Generic Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds",5,0,5,0,1,,,,,1,7,7,0,,0,0,,,,4,1,4,4,0,1,0,3,,31,5,22,9,8,4,,5,10,6,4,,1,2,0,0,0,0.18,4
Private Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds.ReadWithIds",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Final Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,5,0,6,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds.getSource",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIds.populateDisplayData",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIdsTranslator",5,0,5,0,1,,,,,2,3,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,8,1,7,4,1,0,,1,3,2,1,,1,1,0,0,0,0.00,1
Public Method,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.ReadWithIdsTranslator.translate",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Constructor,"org.apache.beam.runners.dataflow.DataflowRunner.StreamingUnboundedRead.StreamingUnboundedRead",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
