Kind,Name,AvgCyclomatic,MaxCyclomatic,AvgCountLineCode,CountLineCode,RatioCommentToCode,CountLineComment,CountDeclClass,CountDeclClassMethod,CountLineCodeExe,MaxNesting
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getCompression",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getConstantFileNaming",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getDestinationCoder",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getDestinationFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getDynamic",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getEmptyWindowDestination",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getFileNamingFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getFilenamePrefix",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getFilenameSuffix",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getIgnoreWindowing",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getNoSpilling",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getNumShards",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getOutputDirectory",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getOutputFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getSharding",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getSinkFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.getTempDirectory",,,,1,0.00,0,,,0,0
Public Static Method,"org.apache.beam.sdk.io.FileIO.Write.relativeFileNaming",,,,9,0.00,0,,,6,0
Lambda Method,"org.apache.beam.sdk.io.FileIO.Write.relativeFileNaming.(lambda_expr_1)",,,,6,0.00,0,,,6,0
Private Method,"org.apache.beam.sdk.io.FileIO.Write.resolveDestinationCoder",,,,16,0.00,0,,,11,2
Method,"org.apache.beam.sdk.io.FileIO.Write.resolveFileNamingFn",,,,44,0.00,0,,,37,2
Lambda Method,"org.apache.beam.sdk.io.FileIO.Write.resolveFileNamingFn.(lambda_expr_1)",,,,6,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.to",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.to",,,,4,0.00,0,,,2,0
Abstract Method,"org.apache.beam.sdk.io.FileIO.Write.toBuilder",,,,1,0.00,0,,,0,0
Public Generic Method,"org.apache.beam.sdk.io.FileIO.Write.via",,,,7,0.00,0,,,3,0
Public Generic Method,"org.apache.beam.sdk.io.FileIO.Write.via",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.via",,,,7,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.via",,,,4,0.00,0,,,2,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.Write.via.OutputT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.Write.via.OutputT",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withAutoSharding",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withBadRecordErrorHandler",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withCompression",,,,6,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withDestinationCoder",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withEmptyGlobalWindowDestination",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withIgnoreWindowing",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNaming",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNaming",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNaming",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNoSpilling",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNumShards",,,,7,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withNumShards",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withPrefix",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withPrefix",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withSharding",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withSuffix",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withSuffix",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withTempDirectory",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIO.Write.withTempDirectory",,,,4,0.00,0,,,2,0
Private Static Method,"org.apache.beam.sdk.io.FileIO.createMatch",,,,5,0.20,1,,,3,0
Private Static Method,"org.apache.beam.sdk.io.FileIO.createMatchAll",,,,5,0.20,1,,,3,0
Private Static Generic Method,"org.apache.beam.sdk.io.FileIO.createWrite",,,,9,0.11,1,,,7,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.createWrite.InputT",0,0,0,,,,,0,,0
Public Static Method,"org.apache.beam.sdk.io.FileIO.match",,,,3,0.33,1,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileIO.matchAll",,,,3,0.33,1,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileIO.readMatches",,,,6,0.00,0,,,4,0
Public Static Generic Method,"org.apache.beam.sdk.io.FileIO.write",,,,3,0.33,1,,,1,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.write.InputT",0,0,0,,,,,0,,0
Public Static Generic Method,"org.apache.beam.sdk.io.FileIO.writeDynamic",,,,3,0.33,1,,,1,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.writeDynamic.DestT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.io.FileIO.writeDynamic.InputT",0,0,0,,,,,0,,0
Public Class,"org.apache.beam.sdk.io.FileIOTest",1,3,17,300,0.05,16,,4,225,1
Private Static Class,"org.apache.beam.sdk.io.FileIOTest.CopyFilesFn",2,3,13,33,0.03,1,,0,19,1
Public Constructor,"org.apache.beam.sdk.io.FileIOTest.CopyFilesFn.CopyFilesFn",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.CopyFilesFn.processElement",,,,21,0.05,1,,,16,1
Private Method,"org.apache.beam.sdk.io.FileIOTest.assertFileRead",,,,16,0.06,1,,,13,1
Lambda Method,"org.apache.beam.sdk.io.FileIOTest.assertFileRead.(lambda_expr_1)",,,,12,0.00,0,,,10,0
Private Method,"org.apache.beam.sdk.io.FileIOTest.assertFileReadGzip",,,,16,0.06,1,,,13,1
Lambda Method,"org.apache.beam.sdk.io.FileIOTest.assertFileReadGzip.(lambda_expr_1)",,,,12,0.00,0,,,10,0
Private Static Method,"org.apache.beam.sdk.io.FileIOTest.getDefaultFileName",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.FileIOTest.lastModifiedMillis",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.FileIOTest.metadata",,,,8,0.13,1,,,6,0
Private Static Method,"org.apache.beam.sdk.io.FileIOTest.resolveFileNaming",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testFilenameFnResolution",,,,57,0.00,0,,,53,0
Lambda Method,"org.apache.beam.sdk.io.FileIOTest.testFilenameFnResolution.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Lambda Method,"org.apache.beam.sdk.io.FileIOTest.testFilenameFnResolution.(lambda_expr_2)",,,,1,0.00,0,,,1,0
Lambda Method,"org.apache.beam.sdk.io.FileIOTest.testFilenameFnResolution.(lambda_expr_3)",,,,1,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchAllDisallowEmptyExplicit",,,,8,0.13,1,,,4,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchAllDisallowEmptyNonWildcard",,,,8,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchAndMatchAll",,,,69,0.04,3,,,65,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchDisallowEmptyDefault",,,,7,0.14,1,,,3,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchDisallowEmptyExplicit",,,,10,0.10,1,,,6,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testMatchDisallowEmptyNonWildcard",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.FileIOTest.testRead",,,,33,0.09,3,,,20,1
Private Method,"org.apache.beam.sdk.io.FileIOTest.writeGzipFile",,,,7,0.14,1,,,4,1
Public Class,"org.apache.beam.sdk.io.FileSystems",2,9,12,329,0.00,1,,25,201,2
Private Static Class,"org.apache.beam.sdk.io.FileSystems.FilterResult",0,0,0,5,0.00,0,,0,3,0
Private Static Method,"org.apache.beam.sdk.io.FileSystems.checksumMatch",,,,3,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.copy",,,,13,0.00,0,,,7,1
Public Static Method,"org.apache.beam.sdk.io.FileSystems.create",,,,4,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.create",,,,4,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.delete",,,,30,0.00,0,,,22,2
Lambda Method,"org.apache.beam.sdk.io.FileSystems.delete.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Lambda Method,"org.apache.beam.sdk.io.FileSystems.delete.(lambda_expr_2)",,,,9,0.00,0,,,7,0
Private Static Method,"org.apache.beam.sdk.io.FileSystems.filterFiles",,,,51,0.00,0,,,34,2
Static Method,"org.apache.beam.sdk.io.FileSystems.getFileSystemInternal",,,,10,0.00,0,,,6,1
Private Static Method,"org.apache.beam.sdk.io.FileSystems.getOnlyScheme",,,,5,0.00,0,,,3,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.hasGlobWildcard",,,,3,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.match",,,,5,0.00,0,,,2,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.match",,,,3,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.match",,,,9,0.00,0,,,5,1
Public Static Method,"org.apache.beam.sdk.io.FileSystems.match",,,,9,0.00,0,,,7,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.matchNewDirectory",,,,7,0.00,0,,,4,1
Public Static Method,"org.apache.beam.sdk.io.FileSystems.matchNewResource",,,,4,0.00,0,,,2,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.matchResources",,,,3,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.FileSystems.matchSingleFileSpec",,,,19,0.00,0,,,15,2
Private Static Method,"org.apache.beam.sdk.io.FileSystems.maybeAdjustEmptyMatchResult",,,,15,0.00,0,,,10,1
Public Static Method,"org.apache.beam.sdk.io.FileSystems.open",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.FileSystems.parseScheme",,,,8,0.00,0,,,5,1
Public Static Method,"org.apache.beam.sdk.io.FileSystems.rename",,,,13,0.00,0,,,8,1
Static Method,"org.apache.beam.sdk.io.FileSystems.renameInternal",,,,19,0.00,0,,,8,2
Public Static Method,"org.apache.beam.sdk.io.FileSystems.setDefaultPipelineOptions",,,,21,0.00,0,,,14,2
Private Static Method,"org.apache.beam.sdk.io.FileSystems.validateSrcDestLists",,,,20,0.00,0,,,15,1
Static Method,"org.apache.beam.sdk.io.FileSystems.verifySchemesAreUnique",,,,30,0.00,0,,,19,2
Lambda Method,"org.apache.beam.sdk.io.FileSystems.verifySchemesAreUnique.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Public Class,"org.apache.beam.sdk.io.FileSystemsTest",1,2,10,170,0.06,11,,0,118,1
Private Method,"org.apache.beam.sdk.io.FileSystemsTest.assertFileContentsAndNonExistence",,,,5,0.00,0,,,3,0
Private Method,"org.apache.beam.sdk.io.FileSystemsTest.createFileWithContent",,,,10,0.10,1,,,7,1
Private Method,"org.apache.beam.sdk.io.FileSystemsTest.createResourceIds",,,,5,0.00,0,,,3,0
Lambda Method,"org.apache.beam.sdk.io.FileSystemsTest.createResourceIds.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Private Method,"org.apache.beam.sdk.io.FileSystemsTest.getLocalFileSystem",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testCopyIgnoreMissingFiles",,,,18,0.00,0,,,15,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testCopySkipIfItExists",,,,18,0.00,0,,,15,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testCopyThrowsNoSuchFileException",,,,12,0.00,0,,,9,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testDeleteIgnoreMissingFiles",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testGetLocalFileSystem",,,,11,0.45,5,,,7,1
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testInvalidSchemaMatchNewResource",,,,5,0.20,1,,,2,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testMatchNewDirectory",,,,18,0.00,0,,,12,1
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testRenameIgnoreMissingFiles",,,,18,0.00,0,,,15,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testRenameThrowsNoSuchFileException",,,,12,0.00,0,,,9,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testValidMatchNewResourceForLocalFileSystem",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.FileSystemsTest.testVerifySchemesAreUnique",,,,8,0.00,0,,,5,0
Private Method,"org.apache.beam.sdk.io.FileSystemsTest.toLocalResourceId",,,,9,0.00,0,,,5,1
Public Class,"org.apache.beam.sdk.io.TextIO",1,1,6,746,0.00,0,,6,314,0
Public Enum Type,"org.apache.beam.sdk.io.TextIO.CompressionType",1,1,2,17,0.00,0,,0,2,0
Constructor,"org.apache.beam.sdk.io.TextIO.CompressionType.CompressionType",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.CompressionType.matches",,,,3,0.00,0,,,1,0
Public Implicit Method,"org.apache.beam.sdk.io.TextIO.CompressionType.valueOf",,,,,0.00,,,,,
Public Implicit Method,"org.apache.beam.sdk.io.TextIO.CompressionType.values",,,,,0.00,,,,,
Public Static Abstract Class,"org.apache.beam.sdk.io.TextIO.Read",1,3,6,113,0.00,0,,1,52,2
Static Abstract Class,"org.apache.beam.sdk.io.TextIO.Read.Builder",0,0,0,10,0.00,0,,0,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setCompression",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setDelimiter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setFilepattern",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setHintMatchesManyFiles",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setMatchConfiguration",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.Builder.setSkipHeaderLines",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.expand",,,,18,0.00,0,,,14,1
Public Method,"org.apache.beam.sdk.io.TextIO.Read.from",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.from",,,,4,0.00,0,,,2,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getCompression",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getDelimiter",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getFilepattern",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getHintMatchesManyFiles",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getMatchConfiguration",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.getSkipHeaderLines",,,,1,0.00,0,,,0,0
Protected Method,"org.apache.beam.sdk.io.TextIO.Read.getSource",,,,9,0.00,0,,,7,0
Static Method,"org.apache.beam.sdk.io.TextIO.Read.isSelfOverlapping",,,,8,0.00,0,,,4,2
Public Method,"org.apache.beam.sdk.io.TextIO.Read.populateDisplayData",,,,13,0.00,0,,,10,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Read.toBuilder",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.watchForNewFiles",,,,8,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.watchForNewFiles",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withCompression",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withCompressionType",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withDelimiter",,,,5,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withEmptyMatchTreatment",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withHintMatchesManyFiles",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withMatchConfiguration",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.Read.withSkipHeaderLines",,,,3,0.00,0,,,1,0
Public Static Abstract Class,"org.apache.beam.sdk.io.TextIO.ReadAll",1,1,6,69,0.00,0,,0,25,0
Static Abstract Class,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder",0,0,0,8,0.00,0,,0,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder.setCompression",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder.setDelimiter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder.setMatchConfiguration",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.Builder.setSkipHeaderLines",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.expand",,,,10,0.00,0,,,7,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.getCompression",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.getDelimiter",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.getMatchConfiguration",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.getSkipHeaderLines",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.populateDisplayData",,,,12,0.00,0,,,9,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadAll.toBuilder",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.watchForNewFiles",,,,8,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.watchForNewFiles",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.withCompression",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.withCompressionType",,,,4,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.TextIO.ReadAll.withDelimiter",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.withEmptyMatchTreatment",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadAll.withMatchConfiguration",,,,3,0.00,0,,,1,0
Public Static Abstract Class,"org.apache.beam.sdk.io.TextIO.ReadFiles",1,1,5,59,0.00,0,,0,20,0
Static Abstract Class,"org.apache.beam.sdk.io.TextIO.ReadFiles.Builder",0,0,0,7,0.00,0,,0,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.Builder.setDelimiter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.Builder.setDesiredBundleSizeBytes",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.Builder.setSkipHeaderLines",,,,1,0.00,0,,,0,0
Private Static Class,"org.apache.beam.sdk.io.TextIO.ReadFiles.CreateTextSourceFn",1,1,6,17,0.00,0,,0,7,0
Private Constructor,"org.apache.beam.sdk.io.TextIO.ReadFiles.CreateTextSourceFn.CreateTextSourceFn",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.CreateTextSourceFn.apply",,,,8,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.expand",,,,9,0.00,0,,,6,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.getDelimiter",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.getDesiredBundleSizeBytes",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.getSkipHeaderLines",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.populateDisplayData",,,,7,0.00,0,,,4,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.toBuilder",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.withDelimiter",,,,3,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.withDesiredBundleSizeBytes",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.TextIO.ReadFiles.withSkipHeaderLines",,,,3,0.00,0,,,1,0
Public Static Abstract Class,"org.apache.beam.sdk.io.TextIO.Sink",1,2,6,41,0.00,0,,0,13,1
Static Abstract Class,"org.apache.beam.sdk.io.TextIO.Sink.Builder",0,0,0,6,0.00,0,,0,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.Builder.setFooter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.Builder.setHeader",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.Sink.flush",,,,7,0.00,0,,,3,1
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.getFooter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.getHeader",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.Sink.open",,,,9,0.00,0,,,5,1
Abstract Method,"org.apache.beam.sdk.io.TextIO.Sink.toBuilder",,,,1,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.TextIO.Sink.withFooter",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.TextIO.Sink.withHeader",,,,4,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.TextIO.Sink.write",,,,4,0.00,0,,,1,0
Private Constructor,"org.apache.beam.sdk.io.TextIO.TextIO",,,,1,0.00,0,,,0,0
Public Static Abstract Generic Class,"org.apache.beam.sdk.io.TextIO.TypedWrite",2,13,7,289,0.00,0,,0,131,3
Static Abstract Generic Class,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder",0,0,0,36,0.00,0,,0,0,0
Generic Parameter,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.DestinationT",0,0,0,,,,,0,,0
Generic Parameter,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.UserT",0,0,0,,,,,0,,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setAutoSharding",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setBadRecordErrorHandler",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setBatchMaxBufferingDuration",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setBatchSize",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setBatchSizeBytes",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setDelimiter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setDestinationFunction",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setDynamicDestinations",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setEmptyDestination",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setFilenamePolicy",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.TextIO.TypedWrite.Builder.setFilenamePrefix",,,,2,0.00,0,,,0,0
